"","title","event_description","observation_number","parliament_number","session_number","chamber_number","bill_number","event_number","member_name","event_date","event_chamber","document_url","parliament_path","session_path","chamber_path","bill_path","event_path","observation_path"
"1392","European Union Withdrawal Agreement (Public Vote) Bill","1st reading: House of Commons 9 May, 2018",1392,57,"2017-2019",1,150,1,"Gareth Thomas"," 9 May, 2018","House of Commons","https://hansard.parliament.uk/commons/2018-05-09/debates/B367AE30-ABA7-4627-9EA9-85F7098A28E0/EuropeanUnionWithdrawalAgreement(PublicVote)","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-150","/parliament-57/session-2017-2019/chamber-1/bill-150/event-1","/parliament-57/session-2017-2019/chamber-1/bill-150/event-1"
"1393","European Union Withdrawal Agreement (Public Vote) Bill","2nd reading: House of Commons",1393,57,"2017-2019",1,150,2,"Gareth Thomas",NA,"House of Commons",NA,"/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-150","/parliament-57/session-2017-2019/chamber-1/bill-150/event-2","/parliament-57/session-2017-2019/chamber-1/bill-150/event-2"
"1394","Armed Forces Representative Body Bill","1st reading: House of Commons 20 June, 2018",1394,57,"2017-2019",1,151,1,"Martin Docherty-Hughes"," 20 June, 2018","House of Commons","https://hansard.parliament.uk/commons/2018-06-20/debates/AFA1AA88-5A3A-44D8-807C-352F671B5B01/ArmedForcesRepresentativeBody","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-151","/parliament-57/session-2017-2019/chamber-1/bill-151/event-1","/parliament-57/session-2017-2019/chamber-1/bill-151/event-1"
"1395","Overseas Electors  Bill","1st reading: House of Commons 19 July, 2017",1395,57,"2017-2019",1,152,1,"Glyn Davies"," 19 July, 2017","House of Commons","https://hansard.parliament.uk/commons/2017-07-19/debates/AE667929-DA6E-4938-9928-FE573D5D0F3A/PointsOfOrder#contribution-510C7494-46B0-493F-87FD-69483D046362","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-152","/parliament-57/session-2017-2019/chamber-1/bill-152/event-1","/parliament-57/session-2017-2019/chamber-1/bill-152/event-1"
"1396","Overseas Electors  Bill","2nd reading: House of Commons 23 February, 2018",1396,57,"2017-2019",1,152,2,"Glyn Davies"," 23 February, 2018","House of Commons","https://hansard.parliament.uk/commons/2018-02-23/debates/9F6393F6-339C-4813-8C24-BDC41623DF10/OverseasElectorsBill#contribution-5512D079-BB3C-4AE1-A20A-96B8C320E14D","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-152","/parliament-57/session-2017-2019/chamber-1/bill-152/event-2","/parliament-57/session-2017-2019/chamber-1/bill-152/event-2"
"1397","Overseas Electors  Bill","Money resolution: House of Commons 16 October, 2018",1397,57,"2017-2019",1,152,3,"Glyn Davies"," 16 October, 2018","House of Commons","https://hansard.parliament.uk/commons/2018-10-16/debates/A042B9A3-7D7C-48A4-911A-612E93824404/OverseasElectorsBillMoney#debate-3607910","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-152","/parliament-57/session-2017-2019/chamber-1/bill-152/event-3","/parliament-57/session-2017-2019/chamber-1/bill-152/event-3"
"1398","Overseas Electors  Bill","Committee Debate: 1st sitting: House of Commons 17 October, 2018(1)(2)",1398,57,"2017-2019",1,152,4,"Glyn Davies"," 17 October, 2018","House of Commons","https://hansard.parliament.uk/commons/2018-10-17/debates/651d7e53-7e22-4e64-afc9-0e70ce1e38dc/OverseasElectorsBill(FirstSitting)","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-152","/parliament-57/session-2017-2019/chamber-1/bill-152/event-4","/parliament-57/session-2017-2019/chamber-1/bill-152/event-4"
"1399","Overseas Electors  Bill","Committee Debate: 2nd sitting: House of Commons 24 October, 2018(1)(2)",1399,57,"2017-2019",1,152,5,"Glyn Davies"," 24 October, 2018","House of Commons","https://hansard.parliament.uk/commons/2018-10-24/debates/a0b0c2cb-00e5-45e6-8555-00201580b8ca/OverseasElectorsBill(SecondSitting)","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-152","/parliament-57/session-2017-2019/chamber-1/bill-152/event-5","/parliament-57/session-2017-2019/chamber-1/bill-152/event-5"
"1400","Overseas Electors  Bill","Committee Debate: 3rd sitting: House of Commons 31 October, 2018(1)(2)",1400,57,"2017-2019",1,152,6,"Glyn Davies"," 31 October, 2018","House of Commons","https://hansard.parliament.uk/commons/2018-10-31/debates/2b0acbee-d8ef-443c-8c36-df15ca5eb41f/OverseasElectorsBill(ThirdSitting)","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-152","/parliament-57/session-2017-2019/chamber-1/bill-152/event-6","/parliament-57/session-2017-2019/chamber-1/bill-152/event-6"
"1401","Overseas Electors  Bill","Committee Debates: compilation pdf of sittings so far: House of Commons 14 November, 2018",1401,57,"2017-2019",1,152,7,"Glyn Davies"," 14 November, 2018","House of Commons","http://www.publications.parliament.uk/pa/cm201719/cmpublic/OverseasElectors/PBC016_Overseas Electors Bill_1st-4th_Combined_14_11_2018.pdf","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-152","/parliament-57/session-2017-2019/chamber-1/bill-152/event-7","/parliament-57/session-2017-2019/chamber-1/bill-152/event-7"
"1402","Overseas Electors  Bill","Committee Debate: 4th sitting: House of Commons 14 November, 2018(1)(2)",1402,57,"2017-2019",1,152,8,"Glyn Davies"," 14 November, 2018","House of Commons","https://hansard.parliament.uk/commons/2018-11-14/debates/2b903c88-2d97-4d17-b55e-d86518563efd/OverseasElectorsBill(FourthSitting)","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-152","/parliament-57/session-2017-2019/chamber-1/bill-152/event-8","/parliament-57/session-2017-2019/chamber-1/bill-152/event-8"
"1403","Overseas Electors  Bill","Report stage: House of Commons 22 March, 2019",1403,57,"2017-2019",1,152,9,"Glyn Davies"," 22 March, 2019","House of Commons","https://hansard.parliament.uk/commons/2019-03-22/debates/D6931F30-2925-4A2C-921C-243CBCFEE294/OverseasElectorsBill","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-152","/parliament-57/session-2017-2019/chamber-1/bill-152/event-9","/parliament-57/session-2017-2019/chamber-1/bill-152/event-9"
"1404","Human Fertilisation and Embryology (Welfare of Women) Bill","1st reading: House of Commons 21 March, 2018",1404,57,"2017-2019",1,153,1,"Siobhain McDonagh"," 21 March, 2018","House of Commons","https://hansard.parliament.uk/commons/2018-03-21/debates/35C05548-397B-4F84-B9F8-53B866E5A9AE/HumanFertilisationAndEmbryology(WelfareOfWomen)","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-153","/parliament-57/session-2017-2019/chamber-1/bill-153/event-1","/parliament-57/session-2017-2019/chamber-1/bill-153/event-1"
"1405","Victims of Terrorism (Pensions and Other Support) Bill","1st reading: House of Commons 2 May, 2018",1405,57,"2017-2019",1,154,1,"Emma Little Pengelly"," 2 May, 2018","House of Commons","https://hansard.parliament.uk/commons/2018-05-02/debates/BEC8EDD2-82B0-4865-BDC4-94922683AAF5/VictimsOfTerrorism(PensionsAndOtherSupport)","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-154","/parliament-57/session-2017-2019/chamber-1/bill-154/event-1","/parliament-57/session-2017-2019/chamber-1/bill-154/event-1"
"1406","Parental Leave and Pay Arrangements (Publication) Bill","1st reading: House of Commons (no debate)",1406,57,"2017-2019",1,155,1,"Jo Swinson",NA,"House of Commons",NA,"/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-155","/parliament-57/session-2017-2019/chamber-1/bill-155/event-1","/parliament-57/session-2017-2019/chamber-1/bill-155/event-1"
"1407","Freehold Properties (Management Charges and Shared Facilities) Bill","1st reading: House of Commons 14 November, 2018",1407,57,"2017-2019",1,156,1,"Helen Goodman"," 14 November, 2018","House of Commons","https://hansard.parliament.uk/commons/2018-11-14/debates/8973937B-C22D-4BE7-B0CC-DBC6C5BC5179/FreeholdProperties(ManagementChargesAndSharedFacilities)","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-156","/parliament-57/session-2017-2019/chamber-1/bill-156/event-1","/parliament-57/session-2017-2019/chamber-1/bill-156/event-1"
"1408","Energy Consumption (Innovative Technologies) Bill","1st reading: House of Commons 12 September, 2018",1408,57,"2017-2019",1,157,1,"Rebecca Pow"," 12 September, 2018","House of Commons","https://hansard.parliament.uk/commons/2018-09-12/debates/CA27F448-2032-4055-8A11-63941609FFD4/EnergyConsumption(InnovativeTechnologies)#debate-3601059","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-157","/parliament-57/session-2017-2019/chamber-1/bill-157/event-1","/parliament-57/session-2017-2019/chamber-1/bill-157/event-1"
"1409","Child Maintenance Bill","1st reading: House of Commons 6 November, 2018",1409,57,"2017-2019",1,158,1,"Marion Fellows"," 6 November, 2018","House of Commons","https://hansard.parliament.uk/commons/2018-11-06/debates/9399F1EA-9E20-4A01-A8FF-E6EAF0C868F0/ChildMaintenance","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-158","/parliament-57/session-2017-2019/chamber-1/bill-158/event-1","/parliament-57/session-2017-2019/chamber-1/bill-158/event-1"
"1410","International Development Assistance (Limit) Bill","1st reading: House of Commons (no debate)",1410,57,"2017-2019",1,159,1,"Mr Peter Bone",NA,"House of Commons",NA,"/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-159","/parliament-57/session-2017-2019/chamber-1/bill-159/event-1","/parliament-57/session-2017-2019/chamber-1/bill-159/event-1"
"1411","British Broadcasting Corporation (Oversight) Bill","1st reading: House of Commons (no debate)",1411,57,"2017-2019",1,160,1,"Mr Peter Bone",NA,"House of Commons",NA,"/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-160","/parliament-57/session-2017-2019/chamber-1/bill-160/event-1","/parliament-57/session-2017-2019/chamber-1/bill-160/event-1"
"1412","Isham Bypass Bill","1st reading: House of Commons (no debate)",1412,57,"2017-2019",1,161,1,"Mr Peter Bone",NA,"House of Commons",NA,"/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-161","/parliament-57/session-2017-2019/chamber-1/bill-161/event-1","/parliament-57/session-2017-2019/chamber-1/bill-161/event-1"
"1413","Northamptonshire Clinical Commissioning Groups (Merger) Bill","1st reading: House of Commons (no debate)",1413,57,"2017-2019",1,162,1,"Mr Peter Bone",NA,"House of Commons",NA,"/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-162","/parliament-57/session-2017-2019/chamber-1/bill-162/event-1","/parliament-57/session-2017-2019/chamber-1/bill-162/event-1"
"1414","Immigration Detention of Victims of Torture and Other Vulnerable People (Safeguards) Bill","1st reading: House of Commons 20 December, 2017",1414,57,"2017-2019",1,163,1,"Joan Ryan"," 20 December, 2017","House of Commons","https://hansard.parliament.uk/commons/2017-12-20/debates/95A9A847-4914-42AB-846B-C8AA496BD478/ImmigrationDetentionOfVictimsOfTortureAndOtherVulnerablePeople(Safeguards)","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-163","/parliament-57/session-2017-2019/chamber-1/bill-163/event-1","/parliament-57/session-2017-2019/chamber-1/bill-163/event-1"
"1415","School Uniforms Bill","1st reading: House of Commons (no debate)",1415,57,"2017-2019",1,164,1,"Frank Field",NA,"House of Commons",NA,"/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-164","/parliament-57/session-2017-2019/chamber-1/bill-164/event-1","/parliament-57/session-2017-2019/chamber-1/bill-164/event-1"
"1416","Government Departments (Abolition) Bill","1st reading: House of Commons (no debate)",1416,57,"2017-2019",1,165,1,"Mr Peter Bone",NA,"House of Commons",NA,"/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-165","/parliament-57/session-2017-2019/chamber-1/bill-165/event-1","/parliament-57/session-2017-2019/chamber-1/bill-165/event-1"
"1417","Voter Registration (No. 2) Bill","1st reading: House of Commons (no debate)",1417,57,"2017-2019",1,166,1,"Mr Peter Bone"," 3 November, 2017","House of Commons",NA,"/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-166","/parliament-57/session-2017-2019/chamber-1/bill-166/event-1","/parliament-57/session-2017-2019/chamber-1/bill-166/event-1"
"1418","Voter Registration (No. 2) Bill","2nd reading: House of Commons 3 November, 2017",1418,57,"2017-2019",1,166,2,"Mr Peter Bone",NA,"House of Commons","https://hansard.parliament.uk/commons/2017-11-03/debates/B279A9AE-774E-4274-9303-C09B26C3120F/BusinessWithoutDebate","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-166","/parliament-57/session-2017-2019/chamber-1/bill-166/event-2","/parliament-57/session-2017-2019/chamber-1/bill-166/event-2"
"1419","North Northamptonshire (Urgent Care Facilities) Bill","1st reading: House of Commons (no debate)",1419,57,"2017-2019",1,167,1,"Mr Peter Bone",NA,"House of Commons",NA,"/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-167","/parliament-57/session-2017-2019/chamber-1/bill-167/event-1","/parliament-57/session-2017-2019/chamber-1/bill-167/event-1"
"1420","Pensions (Review of Women's Arrangements) (No. 2) Bill","1st reading: House of Commons 7 September, 2017",1420,57,"2017-2019",1,168,1,"Carolyn Harris"," 7 September, 2017","House of Commons","https://hansard.parliament.uk/commons/2017-09-07/debates/95A5488F-C700-4C89-8F6C-57D4D8C2AAEB/PointsOfOrder","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-168","/parliament-57/session-2017-2019/chamber-1/bill-168/event-1","/parliament-57/session-2017-2019/chamber-1/bill-168/event-1"
"1421","Business of the House Commission Bill","1st reading: House of Commons 12 September, 2017",1421,57,"2017-2019",1,169,1,"Mr Peter Bone"," 12 September, 2017","House of Commons","https://hansard.parliament.uk/commons/2017-09-12/debates/C0438853-DBE2-489A-A319-D2B907415B84/BusinessOfTheHouseCommission","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-169","/parliament-57/session-2017-2019/chamber-1/bill-169/event-1","/parliament-57/session-2017-2019/chamber-1/bill-169/event-1"
"1422","Child Maintenance (Assessment of Parents' Income) Bill","1st reading: House of Commons 28 November, 2017",1422,57,"2017-2019",1,170,1,"Heidi Allen"," 28 November, 2017","House of Commons","https://hansard.parliament.uk/commons/2017-11-28/debates/DF7E04B8-6FAE-4C5F-9DB2-FE3205F159A4/ChildMaintenance(AssessmentOfParents’Income)#contribution-BB2A7535-2A35-4014-92C3-433F1D0CA92B","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-170","/parliament-57/session-2017-2019/chamber-1/bill-170/event-1","/parliament-57/session-2017-2019/chamber-1/bill-170/event-1"
"1423","Short and Holiday-Let Accommodation (Notification of Local Authorities) Bill","1st reading: House of Commons 13 December, 2017",1423,57,"2017-2019",1,171,1,"Ms Karen Buck"," 13 December, 2017","House of Commons","https://hansard.parliament.uk/commons/2017-12-13/debates/1FDD9FD1-82C6-49AA-BA34-1E9E9A8AEE17/ShortAndHoliday-LetAccommodation(NotificationOfLocalAuthorities)#contribution-999BEE4C-49CD-4A88-A7A3-D820CBF0A342","/parliament-57","/parliament-57/session-2017-2019","/parliament-57/session-2017-2019/chamber-1","/parliament-57/session-2017-2019/chamber-1/bill-171","/parliament-57/session-2017-2019/chamber-1/bill-171/event-1","/parliament-57/session-2017-2019/chamber-1/bill-171/event-1"
